,MemberKey,ListingNumber,LoanNumber,CreditPullDate,ListingStartDate,ListingEndDate,ListingCreationDate,LoanOriginationDate,ListingStatus,ListingStatusDescription,VerificationStage,ListingRequestAmount,ListingAmountFunded,AmountRemaining,PercentFunded,PartialFundingIndicator,FundingThreshold,ProsperRating,EstimatedReturn,EstimatedLossRate,LenderYield,EffectiveYield,BorrowerRate,BorrowerAPR,ListingTerm,ListingMonthlyPayment,ScoreX,ScoreXChange,FICOScore,ProsperScore,ListingCategory,IncomeRange,IncomeRangeDescription,StatedMonthlyIncome,IncomeVerifiable,DTIwProsperLoan,EmploymentStatusDescription,Occupation,MonthsEmployed,BorrowerState,BorrowerCity,BorrowerMetropolitanArea,PriorProsperLoansActive,PriorProsperLoans,PriorProsperLoansPrincipalBorrowed,PriorProsperLoansPrincipalOutstanding,PriorProsperLoansBalanceOutstanding,PriorProsperLoansCyclesBilled,PriorProsperLoansOnTimePayments,PriorProsperLoansLateCycles,PriorProsperLoansLatePaymentsOneMonthPlus,MaxPriorProsperLoan,MinPriorProsperLoan,PriorProsperLoanEarliestPayOff,PriorProsperLoans31DPD,PriorProsperLoans61DPD,LenderIndicator,GroupIndicator,GroupName,ChannelCode,AmountParticipation,ALL001,ALL002,ALL003,ALL005,ALL006,ALL007,ALL010,ALL021,ALL022,ALL023,ALL024,ALL026,ALL051,ALL052,ALL062,ALL064,ALL067,ALL071,ALL081,ALL082,ALL090,ALL101,ALL102,ALL106,ALL108,ALL118,ALL124,ALL126,ALL127,ALL130,ALL134,ALL136,ALL141,ALL142,ALL144,ALL145,ALL146,ALL151,ALL155,ALL156,ALL201,ALL202,ALL207,ALL208,ALL301,ALL403,ALL501,ALL502,ALL503,ALL504,ALL505,ALL524,ALL601,ALL701,ALL702,ALL703,ALL720,ALL740,ALL780,ALL790,ALL801,ALL803,ALL804,ALL805,ALL806,ALL807,ALL901,ALL903,ALL904,ALL905,ALL906,BAC001,BAC002,BAC005,BAC007,BAC022,BAC026,BAC028,BAC031,BAC035,BAC042,BAC044,BAC045,BAC071,BAC081,BAC084,BAC159,BAC302,BAC303,BAC401,BAC403,BAC501,BAC502,BAC503,BAC550,BAC584,BAC589,BAC601,BAC751,BAC752,BAC804,BAC901,BAC908,BNK026,BRR026,FIL022,FIN601,HEQ001,ILN002,ILN007,ILN022,ILN023,ILN071,ILN075,ILN081,ILN101,ILN102,ILN112,ILN126,ILN127,ILN201,ILN301,ILN403,ILN502,ILN503,ILN601,ILN701,ILN702,ILN804,ILN901,ILN903,ILN908,ILN914,REF001,REP001,REP002,REP026,REP075,REP302,REP503,REP601,REP904,REP908,REV001,REV002,REV006,REV007,REV022,REV024,REV026,REV028,REV038,REV071,REV081,REV086,REV101,REV102,REV106,REV115,REV125,REV126,REV130,REV159,REV201,REV202,REV301,REV302,REV401,REV403,REV502,REV503,REV524,REV550,REV584,REV585,REV589,REV590,REV601,REV701,REV702,REV703,REV720,REV740,REV751,REV752,REV901,REV904,REV908,RTL001,RTL002,RTR001,RTR002,RTR005,RTR026,RTR159,RTR303,RTR401,RTR403,RTR501,RTR903,ALE001,ALE002,ALE005,ALE007,ALE022,ALE023,ALE026,ALE071,ALE074,ALE075,ALE076,ALE077,ALE078,ALE080,ALE081,ALE084,ALE403,ALE501,ALE502,ALE503,ALE601,ALE720,ALE724,ALE740,ALE801,ALE804,ALE901,ALE903,ALE904,ALE905,ALE906,ALE908,ALL074,ALL075,ALL076,ALL077,ALL078,ALL080,ALL084,ALL085,ALL086,ALL091,ALL092,ALL103,ALL104,ALL105,ALL107,ALL109,ALL110,ALL111,ALL112,ALL113,ALL114,ALL115,ALL116,ALL117,ALL119,ALL121,ALL122,ALL123,ALL125,ALL128,ALL129,ALL131,ALL143,ALL152,ALL153,ALL602,ALL724,ALL760,ALL907,AUT001,AUT071,AUT720,BAC023,BAC037,BAC074,BAC075,BAC076,BAC077,BAC078,BAC080,BAC801,BAC903,BAC904,BAC905,BAC906,BNK001,CAP026,CAP801,CRU001,FIL001,FIL023,FIN001,FIN026,FIN801,GBL007,ILN001,ILN005,ILN006,ILN026,ILN064,ILN067,ILN074,ILN076,ILN077,ILN078,ILN080,ILN084,ILN085,ILN086,ILN103,ILN104,ILN105,ILN106,ILN107,ILN108,ILN109,ILN110,ILN111,ILN113,ILN114,ILN115,ILN116,ILN117,ILN118,ILN119,ILN122,ILN124,ILN125,ILN128,ILN129,ILN130,ILN302,ILN501,ILN504,ILN703,ILN720,ILN724,ILN740,ILN801,ILN904,ILN905,ILN906,LFI801,REP005,REP071,REP074,REP076,REP077,REP078,REP080,REP081,REP084,REP501,REP901,REP903,REP905,REP906,REV005,REV023,REV044,REV064,REV067,REV074,REV075,REV076,REV077,REV078,REV080,REV084,REV085,REV103,REV104,REV105,REV107,REV108,REV109,REV110,REV111,REV112,REV113,REV114,REV116,REV117,REV118,REV119,REV122,REV124,REV127,REV128,REV129,REV404,REV501,REV504,REV724,REV903,REV905,REV906,RTI026,RTL005,RTL026,RTL071,RTL074,RTL075,RTL076,RTL077,RTL078,RTL080,RTL081,RTL084,RTL501,RTL502,RTL503,RTL901,RTL903,RTL904,RTL905,RTL906,RTL908,RTR007,RTR022,RTR023,RTR028,RTR031,RTR035,RTR044,RTR071,RTR074,RTR075,RTR076,RTR077,RTR078,RTR080,RTR081,RTR084,RTR584,RTR585,RTR589,RTR590,RTR601,RTR751,RTR752,RTR901,RTR904,RTR905,RTR906,RTR908,MonthlyDebt,CurrentDelinquencies,DelinquenciesLast7Years,PublicRecordsLast10Years,PublicRecordsLast12Months,FirstRecordedCreditLine,CreditLinesLast7Years,InquiriesLast6Months,AmountDelinquent,CurrentCreditLines,OpenCreditLines,BankcardUtilization,TotalOpenRevolvingAccounts,InstallmentBalance,RealEstateBalance,RevolvingBalance,RealEstatePayment,RevolvingAvailablePercent,TotalInquiries,TotalTradeItems,SatisfactoryAccounts,NowDelinquentDerog,WasDelinquentDerog,OldestTradeOpenDate,DelinquenciesOver30Days,DelinquenciesOver60Days,DelinquenciesOver90Days,IsHomeowner,InvestmentTypeID,InvestmentTypeDescription,WholeLoanStartDate,WholeLoanEndDate,LastUpdatedDate
85,57E633726075286801E6837,59032,,32:36.8,59:12.9,46:17.5,42:33.9,,4,Withdrawn,,1000,50,950,0.05,FALSE,1,,,,0.065,-0.315,0.07,0.12759,36,32.74,< 600,, < 600,,0,0,Not displayed,1126.6667,TRUE,0.53,Not available,Student - College Graduate Student,,SC,SUMMERVILLE,(Not Implemented),0,0,,,,,,,,,,,,,0,TRUE,BORROWERS - LARGEST GROUP,40000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560,7,3,1,,8/10/89 0:00,33,7,,,,,,,,,,,,,,,,,,,,FALSE,1,Fractional,,,20:34.3
86,AE4A3370856395346AF632A,59043,,53:26.9,04:41.8,07:48.7,02:05.9,,5,Expired,,4000,100,3900,0.025,FALSE,1,,,,0.165,-0.215,0.17,0.17722,36,142.61,< 600,, < 600,,0,0,Not displayed,2916.6667,TRUE,0.06,Not available,Truck Driver,,ME,Carmel,(Not Implemented),0,0,,,,,,,,,,,,,0,TRUE,FinancialAssistanceNetwork,40000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,4,10,0,,8/3/93 0:00,19,2,,,,,,,,,,,,,,,,,,,,FALSE,1,Fractional,,,20:34.3
87,4C3A3372335249960C40C69,59044,,47:01.5,02:30.3,05:22.6,02:30.1,,5,Expired,,5000,0,5000,0,FALSE,1,,,,0.065,-0.315,0.07,0.0768,36,154.39,< 600,, < 600,,0,0,Not displayed,2916.6667,TRUE,0.05,Not available,Other,,OH,canal winchester,(Not Implemented),0,0,,,,,,,,,,,,,0,FALSE,,40000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,0,,1/29/04 0:00,7,0,,,,,,,,,,,,,,,,,,,,FALSE,1,Fractional,,,20:34.3
88,32423379877836351AFBEA5,88201,,40:36.0,11:31.5,14:23.1,11:31.3,,4,Withdrawn,,10000,0,10000,0,FALSE,1,,,,0.1269,-0.2531,0.1319,0.13895,36,337.86,< 600,, < 600,,0,0,Not displayed,3333.3333,TRUE,0.27,Not available,Other,,CA,novato,(Not Implemented),0,0,,,,,,,,,,,,,1,FALSE,,40000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547,0,0,0,,8/7/05 0:00,8,15,,,,,,,,,,,,,,,,,,,,FALSE,1,Fractional,,,20:34.3
89,A3C93378877817825F9F9BB,88202,,56:03.7,18:39.3,20:17.9,18:39.1,,5,Expired,,15000,50,14950,0.0033,FALSE,1,,,,0.285,-0.095,0.29,0.29776,36,628.59,< 600,, < 600,,0,0,Not displayed,5000,TRUE,0.4,Not available,Analyst,,,,(Not Implemented),0,0,,,,,,,,,,,,,0,FALSE,,40000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1390,10,30,0,,8/22/00 0:00,31,3,,,,,,,,,,,,,,,,,,,,FALSE,1,Fractional,,,20:34.3
90,3753337116206169989F18D,65067,,15:11.1,58:32.0,02:11.4,40:09.0,,5,Expired,,5000,50.11,4949.89,0.01,FALSE,1,,,,0.215,-0.165,0.22,0.23748,36,193.55,< 600,, < 600,,0,0,Not displayed,2916.6667,TRUE,0.11,Not available,Other,,CA,Hercules,(Not Implemented),0,0,,,,,,,,,,,,,0,TRUE,We do not accept new membership requests,40000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,23,12,1,,8/5/00 0:00,26,3,,,,,,,,,,,,,,,,,,,,FALSE,1,Fractional,,,20:34.3
91,8F9B33737770433269D7D4B,65072,,43:49.7,52:36.2,33:09.0,52:36.4,,4,Withdrawn,,3000,0,3000,0,FALSE,1,,,,0.285,-0.095,0.29,0.29776,36,125.72,< 600,, < 600,,0,0,Not displayed,1666.6667,TRUE,0.12,Not available,Construction,,,,(Not Implemented),0,0,,,,,,,,,,,,,0,FALSE,,40000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,12,41,1,,11/2/99 0:00,16,0,,,,,,,,,,,,,,,,,,,,FALSE,1,Fractional,,,20:34.3
92,A8743369990001559C4F7AC,65073,,45:39.8,58:35.3,03:30.1,53:30.5,,5,Expired,,3000,50,2950,0.0166,FALSE,1,,,,0.185,-0.195,0.19,0.20735,36,111.49,< 600,, < 600,,0,0,Not displayed,2082.9167,TRUE,0.66,Not available,Other,,,,(Not Implemented),0,0,,,,,,,,,,,,,0,TRUE,We do not accept new membership requests,40000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155,2,22,2,,5/30/98 0:00,16,10,,,,,,,,,,,,,,,,,,,,FALSE,1,Fractional,,,20:34.3
93,CF6A337350453353559BA79,88587,,00:27.0,07:03.9,29:03.5,07:03.9,,4,Withdrawn,,15000,425,14575,0.0283,FALSE,1,,,,0.275,-0.105,0.28,0.28771,36,620.45,< 600,, < 600,,0,0,Not displayed,6666.6667,TRUE,0.29,Not available,Analyst,,TX,DESOTO,(Not Implemented),0,0,,,,,,,,,,,,,0,FALSE,,40000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1317,9,10,2,,8/24/83 0:00,22,1,,,,,,,,,,,,,,,,,,,,TRUE,1,Fractional,,,20:34.3
94,11593369852003411E5D0DD,42288,,33:32.8,51:37.9,54:50.9,51:37.8,,5,Expired,,5060,50,5010,0.0098,FALSE,1,,,,0.122,-0.258,0.127,0.13403,36,169.76,< 600,, < 600,,0,0,Not displayed,154.1667,TRUE,3.55,Not available,Sales - Commission,,AZ,mesa,(Not Implemented),0,0,,,,,,,,,,,,,1,FALSE,,40000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378,8,21,0,,6/8/02 0:00,12,15,,,,,,,,,,,,,,,,,,,,FALSE,1,Fractional,,,20:34.3
95,15453365587174407CD607F,29429,,16:39.4,20:48.0,34:30.5,20:48.0,,4,Withdrawn,,2700,0,2700,0,FALSE,1,,,,0.255,-0.125,0.26,,36,108.78,< 600,, < 600,,0,0,Not displayed,2500,TRUE,0.05,Not available,Sales - Commission,,CA,Temecula,(Not Implemented),0,0,,,,,,,,,,,,,0,FALSE,,40000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,15,12,1,,3/16/96 0:00,22,1,,,,,,,,,,,,,,,,,,,,FALSE,1,Fractional,,,20:34.3
96,A83B33663959424702C57D5,29442,,43:18.0,47:04.9,48:41.7,47:04.9,,5,Expired,,2500,0,2500,0,FALSE,1,,,,0.045,-0.335,0.05,,36,74.93,< 600,, < 600,,0,0,Not displayed,3333.3333,TRUE,0.04,,,,IL,Algonquin,(Not Implemented),0,0,,,,,,,,,,,,,1,FALSE,Doc's Credit Community,40000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,0,0,0,,8/14/96 0:00,21,0,,,,,,,,,,,,,,,,,,,,TRUE,1,Fractional,,,20:34.3
97,FDCB3365553397538CE4615,29443,,08:08.1,50:09.4,53:41.8,50:09.4,,5,Expired,,10000,0,10000,0,FALSE,1,,,,0.165,-0.215,0.17,,36,356.53,< 600,, < 600,,0,0,Not displayed,40563.0833,TRUE,0.09,Not available,Other,,,,(Not Implemented),0,0,,,,,,,,,,,,,0,TRUE,We do not accept new membership requests,40000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527,3,6,0,,2/7/86 0:00,22,0,,,,,,,,,,,,,,,,,,,,FALSE,1,Fractional,,,20:34.3
98,7F7A3365681816343796072,29444,,35:15.0,56:34.4,58:10.2,56:34.4,,5,Expired,,2500,0,2500,0,FALSE,1,,,,0.0435,-0.3365,0.0485,,36,74.76,< 600,, < 600,,0,0,Not displayed,3333.3333,TRUE,0.34,Not available,Sales - Retail,,MN,Minneapolis,(Not Implemented),0,0,,,,,,,,,,,,,1,FALSE,,40000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063,0,0,0,,5/15/80 0:00,28,0,,,,,,,,,,,,,,,,,,,,FALSE,1,Fractional,,,20:34.3
99,DA153367179674313631950,37027,,31:01.1,36:55.0,38:26.5,36:54.8,,5,Expired,,25000,0,25000,0,FALSE,1,,,,0.105,-0.275,0.11,0.11696,36,818.47,< 600,, < 600,,0,0,Not displayed,13463.5,TRUE,0.06,Not available,Accountant/CPA,,VA,Richmond,(Not Implemented),0,0,,,,,,,,,,,,,0,FALSE,,40000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,3,9,,5/5/98 0:00,35,10,,,,,,,,,,,,,,,,,,,,FALSE,1,Fractional,,,20:34.3
